Entity,Code,Day,Daily hospital occupancy
Australia,AUS,2022-06-17,2815
Australia,AUS,2022-06-18,2905
Australia,AUS,2022-06-19,3006
Australia,AUS,2022-06-20,3055
Australia,AUS,2022-06-21,3022
Australia,AUS,2022-06-22,3043
Australia,AUS,2022-06-23,2987
Australia,AUS,2022-06-24,3046
Australia,AUS,2022-06-25,3118
Australia,AUS,2022-06-26,3133
Australia,AUS,2022-06-27,3276
Australia,AUS,2022-06-28,3224
Australia,AUS,2022-06-29,3267
Australia,AUS,2022-06-30,3273
Australia,AUS,2022-07-01,3329
Australia,AUS,2022-07-02,3415
Australia,AUS,2022-07-03,3511
Australia,AUS,2022-07-04,3740
Australia,AUS,2022-07-05,3781
Australia,AUS,2022-07-06,3899
Australia,AUS,2022-07-07,3977
Australia,AUS,2022-07-08,4024
Australia,AUS,2022-07-09,4112
Australia,AUS,2022-07-10,4327
Australia,AUS,2022-07-11,4468
Australia,AUS,2022-07-12,4477
Australia,AUS,2022-07-13,4512
Australia,AUS,2022-07-14,4602
Australia,AUS,2022-07-15,4740
Australia,AUS,2022-07-16,4719
Australia,AUS,2022-07-17,5001
Australia,AUS,2022-07-18,5239
Australia,AUS,2022-07-19,5357
Australia,AUS,2022-07-20,5360
Australia,AUS,2022-07-21,5307
Australia,AUS,2022-07-22,5251
Australia,AUS,2022-07-23,5362
Australia,AUS,2022-07-24,5439
Australia,AUS,2022-07-25,5571
Australia,AUS,2022-07-26,5364
Australia,AUS,2022-07-27,5232
Australia,AUS,2022-07-28,5104
Australia,AUS,2022-07-29,5032
Australia,AUS,2022-07-30,4925
Australia,AUS,2022-07-31,4992
Australia,AUS,2022-08-01,5002
Australia,AUS,2022-08-02,4851
Australia,AUS,2022-08-03,4702
Australia,AUS,2022-08-04,4613
Australia,AUS,2022-08-05,4478
Australia,AUS,2022-08-06,4431
Australia,AUS,2022-08-07,4484
Australia,AUS,2022-08-08,4611
Australia,AUS,2022-08-09,4415
Australia,AUS,2022-08-10,4274
Australia,AUS,2022-08-11,4098
Australia,AUS,2022-08-12,3974
Australia,AUS,2022-08-13,3991
Australia,AUS,2022-08-14,4013
Australia,AUS,2022-08-15,3982
Australia,AUS,2022-08-16,3807
Australia,AUS,2022-08-17,3726
Australia,AUS,2022-08-18,3619
Australia,AUS,2022-08-19,3477
Australia,AUS,2022-08-20,3433
Australia,AUS,2022-08-21,3429
Australia,AUS,2022-08-22,3457
Australia,AUS,2022-08-23,3324
Australia,AUS,2022-08-24,3237
Australia,AUS,2022-08-25,3054
Australia,AUS,2022-08-26,3015
Australia,AUS,2022-08-27,3010
Australia,AUS,2022-08-28,3036
Australia,AUS,2022-08-29,3004
Australia,AUS,2022-08-30,2933
Australia,AUS,2022-08-31,2860
Australia,AUS,2022-09-01,2762
Australia,AUS,2022-09-02,2718
Australia,AUS,2022-09-03,2701
Australia,AUS,2022-09-04,2694
Australia,AUS,2022-09-05,2599
Australia,AUS,2022-09-06,2460
Australia,AUS,2022-09-07,2388
Australia,AUS,2022-09-08,2330
Australia,AUS,2022-09-09,2330
Australia,AUS,2022-09-10,2330
Australia,AUS,2022-09-11,2330
Australia,AUS,2022-09-12,2330
Australia,AUS,2022-09-13,2330
Australia,AUS,2022-09-14,2330
Australia,AUS,2022-09-15,2001
Australia,AUS,2022-09-16,1946
Australia,AUS,2022-09-17,1947
Australia,AUS,2022-09-18,1947
Australia,AUS,2022-09-19,1947
Australia,AUS,2022-09-20,1947
Australia,AUS,2022-09-21,1947
Australia,AUS,2022-09-22,1781
Australia,AUS,2022-09-23,1781
Australia,AUS,2022-09-24,1781
Australia,AUS,2022-09-25,1781
Australia,AUS,2022-09-26,1781
Australia,AUS,2022-09-27,1781
Australia,AUS,2022-09-28,1781
Australia,AUS,2022-09-29,1563
Australia,AUS,2022-09-30,1563
Australia,AUS,2022-10-01,1563
Australia,AUS,2022-10-02,1563
Australia,AUS,2022-10-03,1563
Australia,AUS,2022-10-04,1563
Australia,AUS,2022-10-05,1563
Australia,AUS,2022-10-06,1465
Australia,AUS,2022-10-07,1465
Australia,AUS,2022-10-08,1465
Australia,AUS,2022-10-09,1465
Australia,AUS,2022-10-10,1465
Australia,AUS,2022-10-11,1465
Australia,AUS,2022-10-12,1465
Australia,AUS,2022-10-13,1425
Australia,AUS,2022-10-14,1425
Australia,AUS,2022-10-15,1425
Australia,AUS,2022-10-16,1425
Australia,AUS,2022-10-17,1425
Australia,AUS,2022-10-18,1425
Australia,AUS,2022-10-19,1425
Australia,AUS,2022-10-20,1433
Australia,AUS,2022-10-21,1433
Australia,AUS,2022-10-22,1433
Australia,AUS,2022-10-23,1433
Australia,AUS,2022-10-24,1433
Australia,AUS,2022-10-25,1433
Australia,AUS,2022-10-26,1433
Australia,AUS,2022-10-27,1348
Australia,AUS,2022-10-28,1348
Australia,AUS,2022-10-29,1348
Australia,AUS,2022-10-30,1348
Australia,AUS,2022-10-31,1348
Australia,AUS,2022-11-01,1348
Australia,AUS,2022-11-02,1348
Australia,AUS,2022-11-03,1395
Australia,AUS,2022-11-04,1395
Australia,AUS,2022-11-05,1395
Australia,AUS,2022-11-06,1395
Australia,AUS,2022-11-07,1395
Australia,AUS,2022-11-08,1395
Australia,AUS,2022-11-09,1395
Australia,AUS,2022-11-10,1796
Australia,AUS,2022-11-11,1796
Australia,AUS,2022-11-12,1796
Australia,AUS,2022-11-13,1796
Australia,AUS,2022-11-14,1796
Australia,AUS,2022-11-15,1796
Australia,AUS,2022-11-16,1796
Australia,AUS,2022-11-17,2129
Australia,AUS,2022-11-18,2129
Australia,AUS,2022-11-19,2129
Australia,AUS,2022-11-20,2129
Australia,AUS,2022-11-21,2129
Australia,AUS,2022-11-22,2129
Australia,AUS,2022-11-23,2129
Australia,AUS,2022-11-24,2513
Australia,AUS,2022-11-25,2513
Australia,AUS,2022-11-26,2513
Australia,AUS,2022-11-27,2513
Australia,AUS,2022-11-28,2513
Australia,AUS,2022-11-29,2513
Australia,AUS,2022-11-30,2513
Australia,AUS,2022-12-01,2794
Australia,AUS,2022-12-02,2794
Australia,AUS,2022-12-03,2794
Australia,AUS,2022-12-04,2794
Australia,AUS,2022-12-05,2794
Australia,AUS,2022-12-06,2794
Australia,AUS,2022-12-07,2794
Australia,AUS,2022-12-08,3076
Australia,AUS,2022-12-09,3076
Australia,AUS,2022-12-10,3076
Australia,AUS,2022-12-11,3076
Australia,AUS,2022-12-12,3076
Australia,AUS,2022-12-13,3076
Australia,AUS,2022-12-14,3076
Australia,AUS,2022-12-15,3425
Australia,AUS,2022-12-16,3425
Australia,AUS,2022-12-17,3425
Australia,AUS,2022-12-18,3425
Australia,AUS,2022-12-19,3425
Australia,AUS,2022-12-20,3425
Australia,AUS,2022-12-21,3425
Australia,AUS,2022-12-22,3459
Australia,AUS,2022-12-23,3459
Australia,AUS,2022-12-24,3459
Australia,AUS,2022-12-25,3459
Australia,AUS,2022-12-26,3459
Australia,AUS,2022-12-27,3459
Australia,AUS,2022-12-28,3459
Australia,AUS,2022-12-29,3665
Australia,AUS,2022-12-30,3665
Australia,AUS,2022-12-31,3665
Australia,AUS,2023-01-01,3665
Australia,AUS,2023-01-02,3665
Australia,AUS,2023-01-03,3665
Australia,AUS,2023-01-04,3665
Australia,AUS,2023-01-05,3493
Australia,AUS,2023-01-06,3493
Australia,AUS,2023-01-07,3493
Australia,AUS,2023-01-08,3493
Australia,AUS,2023-01-09,3493
Australia,AUS,2023-01-10,3493
Australia,AUS,2023-01-11,3493
Australia,AUS,2023-01-12,2843
Australia,AUS,2023-01-13,2843
Australia,AUS,2023-01-14,2843
Australia,AUS,2023-01-15,2843
Australia,AUS,2023-01-16,2843
Australia,AUS,2023-01-17,2843
Australia,AUS,2023-01-18,2843
Australia,AUS,2023-01-19,2300
Australia,AUS,2023-01-20,2300
Australia,AUS,2023-01-21,2300
Australia,AUS,2023-01-22,2300
Australia,AUS,2023-01-23,2300
Australia,AUS,2023-01-24,2300
Australia,AUS,2023-01-25,2300
Australia,AUS,2023-01-26,1954
Australia,AUS,2023-01-27,1954
Australia,AUS,2023-01-28,1954
Australia,AUS,2023-01-29,1954
Australia,AUS,2023-01-30,1954
Australia,AUS,2023-01-31,1954
Australia,AUS,2023-02-01,1954
Australia,AUS,2023-02-02,1663
Australia,AUS,2023-02-03,1663
Australia,AUS,2023-02-04,1663
Australia,AUS,2023-02-05,1663
Australia,AUS,2023-02-06,1663
Australia,AUS,2023-02-07,1663
Australia,AUS,2023-02-08,1663
Australia,AUS,2023-02-09,1434
Australia,AUS,2023-02-10,1434
Australia,AUS,2023-02-11,1434
Australia,AUS,2023-02-12,1434
Australia,AUS,2023-02-13,1434
Australia,AUS,2023-02-14,1434
Australia,AUS,2023-02-15,1434
Australia,AUS,2023-02-16,1329
Australia,AUS,2023-02-17,1329
Australia,AUS,2023-02-18,1329
Australia,AUS,2023-02-19,1329
Australia,AUS,2023-02-20,1329
Australia,AUS,2023-02-21,1329
Australia,AUS,2023-02-22,1329
Australia,AUS,2023-02-23,1315
Australia,AUS,2023-02-24,1315
Australia,AUS,2023-02-25,1315
Australia,AUS,2023-02-26,1315
Australia,AUS,2023-02-27,1315
Australia,AUS,2023-02-28,1315
Australia,AUS,2023-03-01,1315
Australia,AUS,2023-03-02,1338
Australia,AUS,2023-03-03,1338
Australia,AUS,2023-03-04,1338
Australia,AUS,2023-03-05,1338
Australia,AUS,2023-03-06,1338
Australia,AUS,2023-03-07,1338
Australia,AUS,2023-03-08,1338
Australia,AUS,2023-03-09,1311
Australia,AUS,2023-03-10,1311
Australia,AUS,2023-03-11,1311
Australia,AUS,2023-03-12,1311
Australia,AUS,2023-03-13,1311
Australia,AUS,2023-03-14,1311
Australia,AUS,2023-03-15,1311
Australia,AUS,2023-03-16,1359
Australia,AUS,2023-03-17,1359
Australia,AUS,2023-03-18,1359
Australia,AUS,2023-03-19,1359
Australia,AUS,2023-03-20,1359
Australia,AUS,2023-03-21,1359
Australia,AUS,2023-03-22,1359
Australia,AUS,2023-03-23,1440
Australia,AUS,2023-03-24,1440
Australia,AUS,2023-03-25,1440
Australia,AUS,2023-03-26,1440
Australia,AUS,2023-03-27,1440
Australia,AUS,2023-03-28,1440
Australia,AUS,2023-03-29,1440
Australia,AUS,2023-03-30,1567
Australia,AUS,2023-03-31,1567
Australia,AUS,2023-04-01,1567
Australia,AUS,2023-04-02,1567
Australia,AUS,2023-04-03,1567
Australia,AUS,2023-04-04,1567
Australia,AUS,2023-04-05,1567
Australia,AUS,2023-04-06,1709
Australia,AUS,2023-04-07,1709
Australia,AUS,2023-04-08,1709
Australia,AUS,2023-04-09,1709
Australia,AUS,2023-04-10,1709
Australia,AUS,2023-04-11,1709
Australia,AUS,2023-04-12,1709
Australia,AUS,2023-04-13,1943
Australia,AUS,2023-04-14,1943
Australia,AUS,2023-04-15,1943
Australia,AUS,2023-04-16,1943
Australia,AUS,2023-04-17,1943
Australia,AUS,2023-04-18,1943
Australia,AUS,2023-04-19,1943
Australia,AUS,2023-04-20,2043
Australia,AUS,2023-04-21,2043
Australia,AUS,2023-04-22,2043
Australia,AUS,2023-04-23,2043
Australia,AUS,2023-04-24,2043
Australia,AUS,2023-04-25,2043
Australia,AUS,2023-04-26,2043
Australia,AUS,2023-04-27,2321
Australia,AUS,2023-04-28,2321
Australia,AUS,2023-04-29,2321
Australia,AUS,2023-04-30,2321
Australia,AUS,2023-05-01,2321
Australia,AUS,2023-05-02,2321
Australia,AUS,2023-05-03,2321
Australia,AUS,2023-05-04,2350
Australia,AUS,2023-05-05,2350
Australia,AUS,2023-05-06,2350
Australia,AUS,2023-05-07,2350
Australia,AUS,2023-05-08,2350
Australia,AUS,2023-05-09,2350
Australia,AUS,2023-05-10,2350
Australia,AUS,2023-05-11,2272
Australia,AUS,2023-05-12,2272
Australia,AUS,2023-05-13,2272
Australia,AUS,2023-05-14,2272
Australia,AUS,2023-05-15,2272
Australia,AUS,2023-05-16,2272
Australia,AUS,2023-05-17,2272
Australia,AUS,2023-05-18,2345
Australia,AUS,2023-05-19,2345
Australia,AUS,2023-05-20,2345
Australia,AUS,2023-05-21,2345
Australia,AUS,2023-05-22,2345
Australia,AUS,2023-05-23,2345
Australia,AUS,2023-05-24,2345
Australia,AUS,2023-05-25,2535
Australia,AUS,2023-05-26,2535
Australia,AUS,2023-05-27,2535
Australia,AUS,2023-05-28,2535
Australia,AUS,2023-05-29,2535
Australia,AUS,2023-05-30,2535
Australia,AUS,2023-05-31,2535
Australia,AUS,2023-06-01,2767
Australia,AUS,2023-06-02,2767
Australia,AUS,2023-06-03,2767
Australia,AUS,2023-06-04,2767
Australia,AUS,2023-06-05,2767
Australia,AUS,2023-06-06,2767
Australia,AUS,2023-06-07,2767
Australia,AUS,2023-06-08,2743
Australia,AUS,2023-06-09,2743
Australia,AUS,2023-06-10,2743
Australia,AUS,2023-06-11,2743
Australia,AUS,2023-06-12,2743
Australia,AUS,2023-06-13,2743
Australia,AUS,2023-06-14,2743
Australia,AUS,2023-06-15,2419
Australia,AUS,2023-06-16,2419
Australia,AUS,2023-06-17,2419
Australia,AUS,2023-06-18,2419
Australia,AUS,2023-06-19,2419
Australia,AUS,2023-06-20,2419
Australia,AUS,2023-06-21,2419
Australia,AUS,2023-06-22,2119
Australia,AUS,2023-06-23,2119
Australia,AUS,2023-06-24,2119
Australia,AUS,2023-06-25,2119
Australia,AUS,2023-06-26,2119
Australia,AUS,2023-06-27,2119
Australia,AUS,2023-06-28,2119
Australia,AUS,2023-06-29,1914
Australia,AUS,2023-06-30,1914
Australia,AUS,2023-07-01,1914
Australia,AUS,2023-07-02,1914
Australia,AUS,2023-07-03,1914
Australia,AUS,2023-07-04,1914
Australia,AUS,2023-07-05,1914
Australia,AUS,2023-07-06,1703
Australia,AUS,2023-07-07,1703
Australia,AUS,2023-07-08,1703
Australia,AUS,2023-07-09,1703
Australia,AUS,2023-07-10,1703
Australia,AUS,2023-07-11,1703
Australia,AUS,2023-07-12,1703
Australia,AUS,2023-07-13,1462
Australia,AUS,2023-07-14,1462
Australia,AUS,2023-07-15,1462
Australia,AUS,2023-07-16,1462
Australia,AUS,2023-07-17,1462
Australia,AUS,2023-07-18,1462
Australia,AUS,2023-07-19,1462
Australia,AUS,2023-07-20,1366
Australia,AUS,2023-07-21,1366
Australia,AUS,2023-07-22,1366
Australia,AUS,2023-07-23,1366
Australia,AUS,2023-07-24,1366
Australia,AUS,2023-07-25,1366
Australia,AUS,2023-07-26,1366
Australia,AUS,2023-07-27,1293
Australia,AUS,2023-07-28,1293
Australia,AUS,2023-07-29,1293
Australia,AUS,2023-07-30,1293
Australia,AUS,2023-07-31,1293
Australia,AUS,2023-08-01,1293
Australia,AUS,2023-08-02,1293
Australia,AUS,2023-08-03,1095
Australia,AUS,2023-08-04,1095
Australia,AUS,2023-08-05,1095
Australia,AUS,2023-08-06,1095
Australia,AUS,2023-08-07,1095
Australia,AUS,2023-08-08,1095
Australia,AUS,2023-08-09,1095
Australia,AUS,2023-08-10,995
Australia,AUS,2023-08-11,995
Australia,AUS,2023-08-12,995
Australia,AUS,2023-08-13,995
Australia,AUS,2023-08-14,995
Australia,AUS,2023-08-15,995
Australia,AUS,2023-08-16,995
Australia,AUS,2023-08-17,955
Australia,AUS,2023-08-18,955
Australia,AUS,2023-08-19,955
Australia,AUS,2023-08-20,955
Australia,AUS,2023-08-21,955
Australia,AUS,2023-08-22,955
Australia,AUS,2023-08-23,955
Australia,AUS,2023-08-24,924
Australia,AUS,2023-08-25,924
Australia,AUS,2023-08-26,924
Australia,AUS,2023-08-27,924
Australia,AUS,2023-08-28,924
Australia,AUS,2023-08-29,924
Australia,AUS,2023-08-30,924
Australia,AUS,2023-08-31,919
Australia,AUS,2023-09-01,919
Australia,AUS,2023-09-02,919
Australia,AUS,2023-09-03,919
Australia,AUS,2023-09-04,919
Australia,AUS,2023-09-05,919
Australia,AUS,2023-09-06,919
Australia,AUS,2023-09-07,921
Australia,AUS,2023-09-08,921
Australia,AUS,2023-09-09,921
Australia,AUS,2023-09-10,921
Australia,AUS,2023-09-11,921
Australia,AUS,2023-09-12,921
Australia,AUS,2023-09-13,921
Australia,AUS,2023-09-14,947
Australia,AUS,2023-09-15,947
Australia,AUS,2023-09-16,947
Australia,AUS,2023-09-17,947
Australia,AUS,2023-09-18,947
Australia,AUS,2023-09-19,947
Australia,AUS,2023-09-20,947
Australia,AUS,2023-09-21,966
Australia,AUS,2023-09-22,966
Australia,AUS,2023-09-23,966
Australia,AUS,2023-09-24,966
Australia,AUS,2023-09-25,966
Australia,AUS,2023-09-26,966
Australia,AUS,2023-09-27,966
Australia,AUS,2023-09-28,1012
Australia,AUS,2023-09-29,1012
Australia,AUS,2023-09-30,1012
Australia,AUS,2023-10-01,1012
Australia,AUS,2023-10-02,1012
Australia,AUS,2023-10-03,1012
Australia,AUS,2023-10-04,1012
Australia,AUS,2023-10-05,1027
Australia,AUS,2023-10-06,1027
Australia,AUS,2023-10-07,1027
Australia,AUS,2023-10-08,1027
Australia,AUS,2023-10-09,1027
Australia,AUS,2023-10-10,1027
Australia,AUS,2023-10-11,1027
Australia,AUS,2023-10-12,1022
Australia,AUS,2023-10-13,1022
Australia,AUS,2023-10-14,1022
Australia,AUS,2023-10-15,1022
Australia,AUS,2023-10-16,1022
Australia,AUS,2023-10-17,1022
Australia,AUS,2023-10-18,1022
Australia,AUS,2023-10-19,1081
Australia,AUS,2023-10-20,1081
Australia,AUS,2023-10-21,1081
Australia,AUS,2023-10-22,1081
Australia,AUS,2023-10-23,1081
Australia,AUS,2023-10-24,1081
Australia,AUS,2023-10-25,1081
Australia,AUS,2023-10-26,1275
Australia,AUS,2023-10-27,1275
Australia,AUS,2023-10-28,1275
Australia,AUS,2023-10-29,1275
Australia,AUS,2023-10-30,1275
Australia,AUS,2023-10-31,1275
Australia,AUS,2023-11-01,1275
Australia,AUS,2023-11-02,1327
Australia,AUS,2023-11-03,1327
Australia,AUS,2023-11-04,1327
Australia,AUS,2023-11-05,1327
Australia,AUS,2023-11-06,1327
Australia,AUS,2023-11-07,1327
Australia,AUS,2023-11-08,1327
Australia,AUS,2023-11-09,1398
Australia,AUS,2023-11-10,1398
Australia,AUS,2023-11-11,1398
Australia,AUS,2023-11-12,1398
Australia,AUS,2023-11-13,1398
Australia,AUS,2023-11-14,1398
Australia,AUS,2023-11-15,1398
Australia,AUS,2023-11-16,1612
Australia,AUS,2023-11-17,1612
Australia,AUS,2023-11-18,1612
Australia,AUS,2023-11-19,1612
Australia,AUS,2023-11-20,1612
Australia,AUS,2023-11-21,1612
Australia,AUS,2023-11-22,1612
Australia,AUS,2023-11-23,1605
Australia,AUS,2023-11-24,1605
Australia,AUS,2023-11-25,1605
Australia,AUS,2023-11-26,1605
Australia,AUS,2023-11-27,1605
Australia,AUS,2023-11-28,1605
Australia,AUS,2023-11-29,1605
Australia,AUS,2023-11-30,1583
Australia,AUS,2023-12-01,1583
Australia,AUS,2023-12-02,1583
Australia,AUS,2023-12-03,1583
Australia,AUS,2023-12-04,1583
Australia,AUS,2023-12-05,1583
Australia,AUS,2023-12-06,1583
Australia,AUS,2023-12-07,1523
Austria,AUT,2020-04-01,1071
Austria,AUT,2020-04-02,1042
Austria,AUT,2020-04-03,1074
Austria,AUT,2020-04-04,1071
Austria,AUT,2020-04-05,956
Austria,AUT,2020-04-06,1074
Austria,AUT,2020-04-07,1100
Austria,AUT,2020-04-08,1096
Austria,AUT,2020-04-09,1086
Austria,AUT,2020-04-10,1032
Austria,AUT,2020-04-11,1035
Austria,AUT,2020-04-12,1035
Austria,AUT,2020-04-13,981
Austria,AUT,2020-04-14,1002
Austria,AUT,2020-04-15,1001
Austria,AUT,2020-04-16,967
Austria,AUT,2020-04-17,909
Austria,AUT,2020-04-18,855
Austria,AUT,2020-04-19,817
Austria,AUT,2020-04-20,805
Austria,AUT,2020-04-21,756
Austria,AUT,2020-04-22,700
Austria,AUT,2020-04-23,677
Austria,AUT,2020-04-24,651
Austria,AUT,2020-04-25,608
Austria,AUT,2020-04-26,594
Austria,AUT,2020-04-27,579
Austria,AUT,2020-04-28,561
Austria,AUT,2020-04-29,517
Austria,AUT,2020-04-30,500
Austria,AUT,2020-05-01,472
Austria,AUT,2020-05-02,428
Austria,AUT,2020-05-03,422
Austria,AUT,2020-05-04,420
Austria,AUT,2020-05-05,418
Austria,AUT,2020-05-06,418
Austria,AUT,2020-05-07,360
Austria,AUT,2020-05-08,339
Austria,AUT,2020-05-09,309
Austria,AUT,2020-05-10,291
Austria,AUT,2020-05-11,279
Austria,AUT,2020-05-12,264
Austria,AUT,2020-05-13,243
Austria,AUT,2020-05-14,234
Austria,AUT,2020-05-15,212
Austria,AUT,2020-05-16,208
Austria,AUT,2020-05-17,197
Austria,AUT,2020-05-18,196
Austria,AUT,2020-05-19,182
Austria,AUT,2020-05-20,174
Austria,AUT,2020-05-21,188
Austria,AUT,2020-05-22,159
Austria,AUT,2020-05-23,144
Austria,AUT,2020-05-24,137
Austria,AUT,2020-05-25,139
Austria,AUT,2020-05-26,127
Austria,AUT,2020-05-27,116
Austria,AUT,2020-05-28,107
Austria,AUT,2020-05-29,103
Austria,AUT,2020-05-30,98
Austria,AUT,2020-05-31,97
Austria,AUT,2020-06-01,97
Austria,AUT,2020-06-02,88
Austria,AUT,2020-06-03,87
Austria,AUT,2020-06-04,87
Austria,AUT,2020-06-05,75
Austria,AUT,2020-06-06,72
Austria,AUT,2020-06-07,69
Austria,AUT,2020-06-08,82
Austria,AUT,2020-06-09,84
Austria,AUT,2020-06-10,80
Austria,AUT,2020-06-11,81
Austria,AUT,2020-06-12,69
Austria,AUT,2020-06-13,72
Austria,AUT,2020-06-14,69
Austria,AUT,2020-06-15,79
Austria,AUT,2020-06-16,78
Austria,AUT,2020-06-17,71
Austria,AUT,2020-06-18,72
Austria,AUT,2020-06-19,75
Austria,AUT,2020-06-20,74
Austria,AUT,2020-06-21,69
Austria,AUT,2020-06-22,69
Austria,AUT,2020-06-23,68
Austria,AUT,2020-06-24,70
Austria,AUT,2020-06-25,71
Austria,AUT,2020-06-26,70
Austria,AUT,2020-06-27,71
Austria,AUT,2020-06-28,71
Austria,AUT,2020-06-29,74
Austria,AUT,2020-06-30,64
Austria,AUT,2020-07-01,74
Austria,AUT,2020-07-02,69
Austria,AUT,2020-07-03,72
Austria,AUT,2020-07-04,68
Austria,AUT,2020-07-05,72
Austria,AUT,2020-07-06,78
Austria,AUT,2020-07-07,91
Austria,AUT,2020-07-08,77
Austria,AUT,2020-07-09,78
Austria,AUT,2020-07-10,80
Austria,AUT,2020-07-11,77
Austria,AUT,2020-07-12,83
Austria,AUT,2020-07-13,82
Austria,AUT,2020-07-14,83
Austria,AUT,2020-07-15,96
Austria,AUT,2020-07-16,94
Austria,AUT,2020-07-17,99
Austria,AUT,2020-07-18,98
Austria,AUT,2020-07-19,99
Austria,AUT,2020-07-20,112
Austria,AUT,2020-07-21,114
Austria,AUT,2020-07-22,111
Austria,AUT,2020-07-23,102
Austria,AUT,2020-07-24,103
Austria,AUT,2020-07-25,101
Austria,AUT,2020-07-26,97
Austria,AUT,2020-07-27,95
Austria,AUT,2020-07-28,89
Austria,AUT,2020-07-29,94
Austria,AUT,2020-07-30,105
Austria,AUT,2020-07-31,100
Austria,AUT,2020-08-01,89
Austria,AUT,2020-08-02,93
Austria,AUT,2020-08-03,113
Austria,AUT,2020-08-04,107
Austria,AUT,2020-08-05,115
Austria,AUT,2020-08-06,117
Austria,AUT,2020-08-07,118
Austria,AUT,2020-08-08,120
Austria,AUT,2020-08-09,121
Austria,AUT,2020-08-10,116
Austria,AUT,2020-08-11,119
Austria,AUT,2020-08-12,118
Austria,AUT,2020-08-13,114
Austria,AUT,2020-08-14,110
Austria,AUT,2020-08-15,104
Austria,AUT,2020-08-16,84
Austria,AUT,2020-08-17,114
Austria,AUT,2020-08-18,116
Austria,AUT,2020-08-19,121
Austria,AUT,2020-08-20,116
Austria,AUT,2020-08-21,112
Austria,AUT,2020-08-22,116
Austria,AUT,2020-08-23,116
Austria,AUT,2020-08-24,135
Austria,AUT,2020-08-25,137
Austria,AUT,2020-08-26,141
Austria,AUT,2020-08-27,145
Austria,AUT,2020-08-28,146
Austria,AUT,2020-08-29,144
Austria,AUT,2020-08-30,140
Austria,AUT,2020-08-31,154
Austria,AUT,2020-09-01,149
Austria,AUT,2020-09-02,157
Austria,AUT,2020-09-03,161
Austria,AUT,2020-09-04,156
Austria,AUT,2020-09-05,157
Austria,AUT,2020-09-06,143
Austria,AUT,2020-09-07,163
Austria,AUT,2020-09-08,170
Austria,AUT,2020-09-09,197
Austria,AUT,2020-09-10,205
Austria,AUT,2020-09-11,204
Austria,AUT,2020-09-12,209
Austria,AUT,2020-09-13,226
Austria,AUT,2020-09-14,255
Austria,AUT,2020-09-15,293
Austria,AUT,2020-09-16,321
Austria,AUT,2020-09-17,319
Austria,AUT,2020-09-18,334
Austria,AUT,2020-09-19,349
Austria,AUT,2020-09-20,341
Austria,AUT,2020-09-21,364
Austria,AUT,2020-09-22,390
Austria,AUT,2020-09-23,413
Austria,AUT,2020-09-24,422
Austria,AUT,2020-09-25,411
Austria,AUT,2020-09-26,423
Austria,AUT,2020-09-27,446
Austria,AUT,2020-09-28,469
Austria,AUT,2020-09-29,491
Austria,AUT,2020-09-30,496
Austria,AUT,2020-10-01,493
Austria,AUT,2020-10-02,472
Austria,AUT,2020-10-03,494
Austria,AUT,2020-10-04,476
Austria,AUT,2020-10-05,488
Austria,AUT,2020-10-06,498
Austria,AUT,2020-10-07,525
Austria,AUT,2020-10-08,506
Austria,AUT,2020-10-09,508
Austria,AUT,2020-10-10,509
Austria,AUT,2020-10-11,527
Austria,AUT,2020-10-12,561
Austria,AUT,2020-10-13,611
Austria,AUT,2020-10-14,654
Austria,AUT,2020-10-15,664
Austria,AUT,2020-10-16,706
Austria,AUT,2020-10-17,724
Austria,AUT,2020-10-18,742
Austria,AUT,2020-10-19,799
Austria,AUT,2020-10-20,889
Austria,AUT,2020-10-21,960
Austria,AUT,2020-10-22,1002
Austria,AUT,2020-10-23,1058
Austria,AUT,2020-10-24,1177
